,3.5,4.5,5.5,6.5
4850,255,253,253,253
4851,255,253,253,253
4852,255,253,253,253
4853,255,253,253,253
4854,255,253,253,253
4855,255,253,253,253
4856,255,253,253,253
4857,255,253,253,253
4858,255,253,253,253
4859,254,253,253,253
4860,254,253,253,253
4861,255,253,253,253
4862,255,253,253,253
4863,255,253,253,253
4864,255,253,253,253
4865,255,253,253,253
4866,255,253,253,253
4867,255,253,253,253
4868,255,253,253,253
4869,255,253,253,253
4870,255,253,253,253
4871,255,253,253,253
4872,255,253,253,253
4873,255,253,253,253
4874,255,253,253,253
4875,255,253,253,253
4876,255,253,253,253
4877,255,253,253,253
4878,255,253,253,253
4879,255,253,253,253
4880,254,253,253,253
4881,252,253,253,253
4882,251,253,253,253
4883,251,253,253,253
4884,253,253,253,253
4885,255,253,253,253
4886,254,253,253,253
4887,254,253,253,253
4888,255,253,253,253
4889,255,253,253,253
4890,255,253,253,253
4891,255,253,253,253
4892,255,253,253,253
4893,255,253,253,253
4894,255,253,253,253
4895,255,253,253,253
4896,255,253,253,253
4897,255,253,253,253
4898,255,253,253,253
4899,255,253,253,253
4900,255,253,253,253
4901,255,253,253,253
4902,255,253,253,253
4903,255,253,253,253
4904,255,253,253,253
4905,255,253,253,253
4906,255,253,253,253
4907,255,253,253,253
4908,255,253,253,253
4909,255,253,253,253
4910,255,253,253,253
4911,255,253,253,253
4912,255,253,253,253
4913,255,253,253,253
4914,255,253,253,253
4915,255,253,253,253
4916,255,252,253,253
4917,255,253,253,253
4918,255,253,253,253
4919,255,253,253,253
4920,255,253,253,253
4921,255,252,253,253
4922,255,251,253,253
4923,255,250,253,253
4924,255,253,253,253
4925,255,253,253,253
4926,255,253,253,253
4927,255,253,253,253
4928,255,253,253,253
4929,255,253,253,253
4930,255,253,253,253
4931,255,253,253,253
4932,255,253,253,253
4933,255,253,253,253
4934,255,253,253,253
4935,255,253,253,253
4936,255,253,253,253
4937,255,253,253,253
4938,255,253,253,253
4939,255,253,253,253
4940,255,253,253,253
4941,255,253,253,253
4942,255,253,253,253
4943,255,253,253,253
4944,255,253,253,253
4945,255,253,253,253
4946,255,253,253,253
4947,255,253,253,253
4948,255,253,253,253
4949,255,253,253,253
4950,255,253,253,253
4951,255,253,253,253
4952,255,253,253,253
4953,255,253,253,253
4954,255,253,253,253
4955,255,253,253,253
4956,255,253,253,253
4957,255,253,253,253
4958,255,253,253,253
4959,255,253,253,253
4960,255,253,253,253
4961,255,253,253,253
4962,255,253,253,253
4963,255,253,253,253
4964,255,253,253,253
4965,255,253,253,253
4966,255,253,253,253
4967,255,253,253,253
4968,255,253,253,253
4969,255,253,253,253
4970,255,253,253,253
4971,255,253,253,253
4972,255,253,253,253
4973,255,253,253,253
4974,255,253,253,253
4975,255,253,253,253
4976,255,253,253,253
4977,255,253,253,253
4978,255,253,253,253
4979,255,253,253,253
4980,255,253,253,253
4981,255,253,253,253
4982,255,253,253,253
4983,255,253,253,253
4984,255,253,253,253
4985,255,253,253,253
4986,255,253,253,253
4987,255,253,253,253
4988,255,253,253,253
4989,255,253,253,253
4990,255,253,253,253
4991,255,253,253,253
4992,255,253,253,253
4993,255,253,253,253
4994,255,253,253,253
4995,255,253,253,253
4996,255,253,253,253
4997,255,253,253,253
4998,255,253,253,253
4999,255,253,253,253
5000,255,253,253,253
5001,255,253,253,253
5002,255,253,253,253
5003,255,253,253,253
5004,255,253,253,253
5005,255,253,253,253
5006,255,253,253,253
5007,255,253,253,253
5008,255,253,253,253
5009,255,253,253,253
5010,255,253,253,253
5011,255,253,253,253
5012,255,253,253,253
5013,255,253,253,253
5014,255,253,253,253
5015,255,253,253,253
5016,255,253,253,253
5017,255,253,253,253
5018,255,253,253,253
5019,255,253,253,253
5020,255,253,253,253
5021,255,253,253,253
5022,255,253,253,253
5023,255,253,253,253
5024,255,253,253,253
5025,255,253,253,253
5026,255,253,253,253
5027,254,253,253,253
5028,254,253,253,253
5029,255,253,253,253
5030,255,253,253,253
5031,255,253,253,253
5032,255,253,253,253
5033,255,253,253,253
5034,255,253,253,253
5035,255,253,253,253
5036,255,253,253,253
5037,255,253,253,253
5038,255,253,253,253
5039,255,253,253,253
5040,255,253,253,253
5041,255,253,253,253
5042,255,253,253,253
5043,255,253,253,253
5044,255,253,253,253
5045,255,253,253,253
5046,255,253,253,253
5047,255,253,253,253
5048,254,253,253,253
5049,252,253,253,253
5050,251,253,253,253
5051,251,253,253,253
5052,253,253,253,253
5053,255,253,253,253
5054,254,253,253,253
5055,254,253,253,253
5056,255,253,253,253
5057,255,253,253,253
5058,255,253,253,253
5059,255,253,253,253
5060,255,253,253,253
5061,255,253,253,253
5062,255,253,253,253
5063,255,253,253,253
5064,255,253,253,252
5065,255,253,253,252
5066,255,253,253,252
5067,255,253,253,252
5068,255,253,253,252
5069,255,253,253,252
5070,255,253,253,252
5071,255,253,253,252
5072,255,253,253,254
5073,255,253,253,254
5074,255,253,253,254
5075,255,253,253,254
5076,255,253,253,254
5077,255,253,253,254
5078,255,253,253,254
5079,255,253,253,254
5080,255,253,253,253
5081,255,253,253,253
5082,255,253,253,253
5083,255,253,253,253
5084,255,253,253,253
5085,255,253,253,253
5086,255,253,253,253
5087,255,253,253,253
5088,255,253,253,253
5089,255,253,253,253
5090,255,253,253,253
5091,255,253,253,253
5092,255,253,253,253
5093,255,253,253,253
5094,255,253,253,253
5095,255,253,253,253
5096,255,253,253,252
5097,255,253,253,252
5098,255,253,253,252
5099,255,253,253,252
5100,255,253,253,252
5101,255,253,253,252
5102,255,253,253,252
5103,255,253,253,252
5104,255,253,253,253
5105,255,253,253,253
5106,255,253,253,253
5107,255,253,253,253
5108,255,253,253,253
5109,255,253,253,253
5110,255,253,253,253
5111,255,253,253,253
5112,255,252,253,253
5113,255,253,253,253
5114,255,253,253,253
5115,255,253,253,253
5116,255,253,253,253
5117,255,252,253,253
5118,255,251,253,253
5119,255,250,253,253
5120,255,253,253,253
5121,255,253,253,253
5122,255,253,253,253
5123,255,253,253,253
5124,255,253,253,253
5125,255,253,253,253
5126,255,253,253,253
5127,255,253,253,253
5128,255,253,253,253
5129,255,253,253,253
5130,255,253,253,253
5131,255,253,253,253
5132,255,253,253,253
5133,255,253,253,253
5134,255,253,253,253
5135,255,253,253,253
5136,255,253,253,253
5137,255,253,253,253
5138,255,253,253,253
5139,255,253,253,253
5140,255,253,253,253
5141,255,253,253,253
5142,255,253,253,253
5143,255,253,253,253
5144,255,253,253,253
5145,255,253,253,253
5146,255,253,253,253
5147,255,253,253,253
5148,255,253,253,253
5149,255,253,253,253
5150,255,253,253,253
5151,255,253,253,253
5152,255,253,253,253
5153,255,253,253,253
5154,255,253,253,253
5155,255,253,253,253
5156,255,253,253,253
5157,255,253,253,253
5158,255,253,253,253
5159,255,253,253,253
5160,255,253,253,253
5161,255,253,253,253
5162,255,253,253,253
5163,255,253,253,253
5164,255,253,253,253
5165,255,253,253,253
5166,255,253,253,253
5167,255,253,253,253
5168,255,253,253,253
5169,255,253,253,253
5170,255,253,253,253
5171,255,253,253,253
5172,255,253,253,253
5173,255,253,253,253
5174,255,253,253,253
5175,255,253,253,253
5176,255,253,253,253
5177,255,253,253,253
5178,255,253,253,253
5179,255,253,253,253
5180,255,253,253,253
5181,255,253,253,253
5182,255,253,253,253
5183,255,253,253,253
5184,255,253,253,253
5185,255,253,253,253
5186,255,253,253,253
5187,255,253,253,253
5188,255,253,253,253
5189,255,253,253,253
5190,255,253,253,253
5191,255,253,253,253
5192,255,253,253,253
5193,255,253,253,253
5194,255,253,253,253
5195,254,253,253,253
5196,254,253,253,253
5197,255,253,253,253
5198,255,253,253,253
5199,255,253,253,253
5200,255,253,253,253
5201,255,253,253,253
5202,255,253,253,253
5203,255,253,253,253
5204,255,253,253,253
5205,255,253,253,253
5206,255,253,253,253
5207,255,253,253,253
5208,255,253,253,253
5209,255,253,253,253
5210,255,253,253,253
5211,255,253,253,253
5212,255,253,253,253
5213,255,253,253,253
5214,255,253,253,253
5215,255,253,253,253
5216,254,253,253,253
5217,252,253,253,253
5218,251,253,253,253
5219,251,253,253,253
5220,253,253,253,253
5221,255,253,253,253
5222,254,253,253,253
5223,254,253,253,253
5224,255,253,253,253
5225,255,253,253,253
5226,255,253,253,253
5227,255,253,253,253
5228,255,253,253,253
5229,255,253,253,253
5230,255,253,253,253
5231,255,253,253,253
5232,255,253,253,253
5233,255,253,253,253
5234,255,253,253,253
5235,255,253,253,253
5236,255,253,253,253
5237,255,253,253,253
5238,255,253,253,253
5239,255,253,253,253
5240,255,253,253,253
5241,255,253,253,253
5242,255,253,253,253
5243,255,253,253,253
5244,255,253,253,253
5245,255,253,253,253
5246,255,253,253,253
5247,255,253,253,253
5248,255,253,253,250
5249,255,253,253,250
5250,255,253,253,250
5251,255,253,253,250
5252,255,253,253,250
5253,255,253,253,250
5254,255,253,253,250
5255,255,253,253,250
5256,255,253,253,252
5257,254,253,253,252
5258,255,253,253,252
5259,254,253,253,252
5260,255,253,253,252
5261,254,253,253,252
5262,255,253,253,252
5263,255,253,253,252
5264,255,253,253,253
5265,255,253,253,253
5266,255,253,253,253
5267,255,253,253,253
5268,255,253,253,253
5269,255,253,253,253
5270,255,253,253,253
5271,255,253,253,253
5272,255,253,253,253
5273,255,253,253,253
5274,255,253,253,253
5275,255,253,253,253
5276,255,253,253,253
5277,254,253,253,253
5278,255,253,253,253
5279,254,253,253,253
5280,255,253,253,253
5281,254,253,253,253
5282,254,253,253,253
5283,254,253,253,253
5284,254,253,253,253
5285,254,253,253,253
5286,254,253,253,253
5287,254,253,253,253
5288,254,253,253,253
5289,255,253,253,253
5290,255,253,253,253
5291,255,253,253,253
5292,255,253,253,253
5293,255,253,253,253
5294,255,253,253,253
5295,255,253,253,253
5296,255,253,253,253
5297,255,253,253,253
5298,255,253,253,253
5299,255,253,253,253
5300,255,253,253,253
5301,255,253,253,253
5302,255,253,253,253
5303,255,253,253,253
5304,254,253,253,253
5305,254,253,253,253
5306,254,253,253,253
5307,254,253,253,253
5308,254,252,253,253
5309,254,253,253,253
5310,254,253,253,253
5311,255,253,253,253
5312,255,253,253,253
5313,255,252,253,253
5314,255,251,253,253
5315,255,250,253,253
5316,255,253,253,253
5317,255,253,253,253
5318,255,253,253,253
5319,255,253,253,253
5320,255,253,253,253
5321,255,253,253,253
5322,255,253,253,253
5323,255,253,253,253
5324,255,253,253,253
5325,255,253,253,253
5326,255,253,253,253
5327,255,253,253,253
5328,255,253,253,253
5329,255,253,253,253
5330,255,253,253,253
5331,255,253,253,253
5332,255,253,253,253
5333,255,253,253,253
5334,255,253,253,253
5335,255,253,253,253
5336,255,253,253,253
5337,255,253,253,253
5338,255,253,253,253
5339,255,253,253,253
5340,255,253,253,253
5341,255,253,253,253
5342,255,253,253,253
5343,255,253,253,253
5344,255,253,253,253
5345,255,253,253,253
5346,255,253,253,253
5347,255,253,253,253
5348,255,253,253,253
5349,255,253,253,253
5350,255,253,253,253
5351,255,253,253,253
5352,255,253,253,253
5353,255,253,253,253
5354,255,253,253,253
5355,255,253,253,253
5356,255,253,253,253
5357,255,253,253,253
5358,255,253,253,253
5359,255,253,253,253
5360,255,253,253,253
5361,255,253,253,253
5362,255,253,253,253
5363,254,253,253,253
5364,254,253,253,253
5365,255,253,253,253
5366,255,253,253,253
5367,255,253,253,253
5368,255,253,253,253
5369,255,253,253,253
5370,255,253,253,253
5371,255,253,253,253
5372,255,253,253,253
5373,255,253,253,253
5374,255,253,253,253
5375,255,253,253,253
5376,255,253,253,253
5377,255,253,253,253
5378,255,253,253,253
5379,255,253,253,253
5380,255,253,253,253
5381,255,253,253,253
5382,255,253,253,253
5383,255,253,253,253
5384,255,253,253,253
5385,254,253,253,253
5386,252,253,253,253
5387,252,253,253,253
5388,254,253,253,253
5389,255,253,253,253
5390,255,253,253,253
5391,254,253,253,253
5392,255,253,253,253
5393,255,253,253,253
5394,255,253,253,253
5395,255,253,253,253
5396,255,253,253,253
5397,255,253,253,253
5398,255,253,253,253
5399,255,253,253,253
5400,255,253,253,253
5401,255,253,253,253
5402,255,253,253,253
5403,255,253,253,253
5404,255,253,253,253
5405,255,253,253,253
5406,255,253,253,253
5407,255,253,253,253
5408,255,253,253,253
5409,255,253,253,253
5410,255,253,253,253
5411,255,253,253,253
5412,255,253,253,253
5413,255,253,253,253
5414,255,253,253,253
5415,255,253,254,253
5416,255,253,254,253
5417,255,253,254,253
5418,255,253,254,253
5419,255,253,254,253
5420,255,253,254,253
5421,255,253,254,253
5422,255,253,253,253
5423,255,253,253,253
5424,253,253,253,253
5425,251,253,253,253
5426,253,253,251,253
5427,251,253,251,253
5428,253,253,251,253
5429,251,253,251,253
5430,253,253,251,253
5431,253,253,251,253
5432,253,253,251,250
5433,254,253,251,250
5434,254,253,251,250
5435,254,253,253,250
5436,254,253,253,250
5437,253,253,253,250
5438,253,253,253,250
5439,252,253,253,250
5440,254,253,253,249
5441,254,253,253,249
5442,253,253,253,249
5443,253,253,253,249
5444,253,253,253,249
5445,251,253,251,249
5446,252,253,253,249
5447,250,253,253,249
5448,250,253,253,253
5449,248,253,253,253
5450,248,253,253,253
5451,248,253,253,253
5452,248,253,253,253
5453,249,253,253,253
5454,251,253,253,253
5455,251,253,253,253
5456,252,253,253,253
5457,254,253,253,253
5458,254,253,253,253
5459,253,253,253,253
5460,253,253,253,253
5461,254,253,253,253
5462,255,253,253,253
5463,255,253,253,253
5464,254,253,253,254
5465,254,253,253,254
5466,254,253,253,254
5467,255,253,253,254
5468,255,253,253,254
5469,255,253,253,254
5470,255,253,253,254
5471,255,253,253,254
5472,251,253,253,253
5473,250,253,253,253
5474,250,253,253,253
5475,250,253,253,253
5476,251,253,253,253
5477,251,253,253,253
5478,251,253,253,253
5479,253,253,253,253
5480,254,253,253,253
5481,254,253,253,253
5482,255,253,253,253
5483,255,253,253,253
5484,255,253,253,253
5485,255,253,253,253
5486,255,253,253,253
5487,255,253,253,253
5488,255,253,253,253
5489,255,253,253,253
5490,255,253,253,253
5491,255,253,253,253
5492,255,253,253,253
5493,255,253,253,253
5494,255,253,253,253
5495,255,253,253,253
5496,255,253,253,253
5497,255,253,253,253
5498,255,253,253,253
5499,255,253,253,253
5500,255,253,253,253
5501,255,253,253,253
5502,255,253,253,253
5503,255,253,253,253
5504,255,252,253,253
5505,255,253,253,253
5506,255,253,253,253
5507,255,253,253,253
5508,255,253,253,253
5509,255,252,253,253
5510,255,251,253,253
5511,255,250,253,253
5512,255,253,253,253
5513,255,253,253,253
5514,255,253,253,253
5515,255,253,253,253
5516,255,253,253,253
5517,255,253,253,253
5518,255,253,253,253
5519,255,253,253,253
5520,255,253,253,253
5521,255,253,253,253
5522,255,253,253,253
5523,255,253,253,253
5524,255,253,253,253
5525,255,253,253,253
5526,255,253,253,253
5527,255,253,253,253
5528,255,253,253,253
5529,255,253,253,253
5530,255,253,253,253
5531,254,253,253,253
5532,254,253,253,253
5533,255,253,253,253
5534,255,253,253,253
5535,255,253,253,253
5536,255,253,253,253
5537,255,253,253,253
5538,255,253,253,253
5539,255,253,253,253
5540,255,253,253,253
5541,255,253,253,253
5542,255,253,253,253
5543,255,253,253,253
5544,255,253,253,253
5545,255,253,253,253
5546,255,253,253,253
5547,255,253,253,253
5548,255,253,253,253
5549,255,253,253,253
5550,255,253,253,253
5551,255,253,253,253
5552,255,253,254,253
5553,254,253,254,253
5554,252,253,253,253
5555,252,253,253,253
5556,254,253,253,253
5557,255,253,253,253
5558,255,253,253,253
5559,254,253,253,253
5560,255,253,251,253
5561,255,253,251,253
5562,255,253,251,253
5563,255,253,251,253
5564,255,253,251,253
5565,255,253,251,253
5566,255,253,251,253
5567,255,253,251,253
5568,255,253,254,253
5569,255,253,255,253
5570,255,253,255,253
5571,255,253,255,253
5572,255,253,255,253
5573,255,253,255,253
5574,255,253,255,253
5575,255,253,255,253
5576,255,253,255,253
5577,255,253,255,253
5578,255,253,255,253
5579,255,253,255,253
5580,255,253,255,253
5581,255,253,255,253
5582,255,253,255,253
5583,255,253,255,253
5584,255,253,255,253
5585,255,253,254,253
5586,255,253,253,253
5587,255,253,255,253
5588,255,253,255,253
5589,255,253,255,253
5590,255,253,255,253
5591,254,253,253,253
5592,251,253,254,253
5593,251,253,254,253
5594,251,253,253,253
5595,251,253,252,253
5596,251,253,252,253
5597,251,253,250,253
5598,251,253,249,253
5599,251,253,249,253
5600,253,253,249,253
5601,253,253,249,253
5602,254,253,248,253
5603,254,253,247,253
5604,254,253,249,253
5605,253,253,249,253
5606,253,253,249,253
5607,253,253,251,253
5608,254,253,251,253
5609,254,253,251,253
5610,254,253,254,253
5611,253,253,254,253
5612,252,253,255,253
5613,252,253,255,253
5614,252,253,255,253
5615,251,253,254,253
5616,250,253,251,251
5617,249,253,250,251
5618,247,253,251,251
5619,248,253,251,251
5620,248,253,253,251
5621,249,253,253,251
5622,250,253,254,251
5623,250,253,254,251
5624,253,253,254,250
5625,253,253,254,250
5626,253,253,254,250
5627,253,253,254,250
5628,253,253,254,250
5629,254,253,254,250
5630,255,253,253,250
5631,255,253,253,250
5632,255,253,253,253
5633,255,253,253,253
5634,255,253,253,253
5635,255,253,253,253
5636,255,253,253,253
5637,255,253,253,253
5638,255,253,253,253
5639,255,253,253,253
5640,250,253,253,253
5641,248,253,253,253
5642,248,253,253,253
5643,248,253,253,253
5644,250,253,253,253
5645,250,253,253,253
5646,251,253,253,253
5647,251,253,253,253
5648,254,253,253,252
5649,254,253,253,252
5650,255,253,253,252
5651,255,253,253,252
5652,255,253,253,252
5653,255,253,253,252
5654,255,253,253,252
5655,255,253,253,252
5656,255,253,253,253
5657,255,253,253,253
5658,255,253,253,253
5659,255,253,253,253
5660,255,253,253,253
5661,255,253,253,253
5662,255,253,253,253
5663,255,253,253,253
5664,255,253,253,253
5665,255,253,253,253
5666,255,253,253,253
5667,255,253,253,253
5668,255,253,253,253
5669,255,253,253,253
5670,255,253,253,253
5671,255,253,253,253
5672,255,253,253,253
5673,255,253,253,253
5674,255,253,253,253
5675,255,253,253,253
5676,255,253,253,253
5677,255,253,253,253
5678,255,253,253,253
5679,255,253,253,253
5680,255,253,253,253
5681,255,253,253,253
5682,255,253,253,253
5683,255,253,253,253
5684,255,253,253,253
5685,255,253,253,253
5686,255,253,253,253
5687,255,253,253,253
5688,255,253,253,253
5689,255,253,253,253
5690,255,253,253,253
5691,255,253,253,253
5692,255,253,253,253
5693,255,253,253,253
5694,255,253,253,253
5695,255,253,253,253
5696,255,253,253,253
5697,255,253,253,253
5698,255,253,253,253
5699,254,253,253,253
5700,254,252,253,253
5701,255,253,253,253
5702,255,253,253,253
5703,255,253,253,253
5704,255,253,253,253
5705,255,252,253,253
5706,255,251,253,253
5707,255,250,253,253
5708,255,253,253,253
5709,255,253,253,253
5710,255,253,253,253
5711,255,253,253,253
5712,255,253,253,253
5713,255,253,253,253
5714,255,253,253,253
5715,255,253,253,253
5716,255,253,253,253
5717,255,253,253,253
5718,255,253,253,253
5719,255,253,253,253
5720,255,253,253,253
5721,254,253,253,253
